"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"HMDB0033223","(1S,3R,4R)-8,10-Dihydroxyfenchone 10-O-b-D-glucoside","HMDB0033223","85241696",NA,"CC1(CO)C2CCC(COC3OC(CO)C(O)C(O)C3O)(C2)C1=O","1"
"HMDB0035822","Glucosyl 6-hydroxy-2,6-dimethyl-2E,7-octadienoate","HMDB0035822","131751869",NA,"C\C(=C\CCC(C)(O)C=C)C(=O)OC1OC(CO)C(O)C(O)C1O","1"
"HMDB0038149","Nepetaside","HMDB0038149","14020067",NA,"CC1C(CC2C1C(=O)OCC2C)OC1OC(CO)C(O)C(O)C1O","1"
"C00020","NA","NA","NA","NA","NA","0"
"C00362","NA","NA","NA","NA","NA","0"
"C00946","NA","NA","NA","NA","NA","0"
"C01367","NA","NA","NA","NA","NA","0"
"C04378","NA","NA","NA","NA","NA","0"
"C19970","NA","NA","NA","NA","NA","0"
"HMDB0000045","Adenosine monophosphate","HMDB0000045","6083","C00020","NC1=C2N=CN([C@@H]3O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC=N1","1"
"HMDB0001044","2'-Deoxyguanosine 5'-monophosphate","HMDB0001044","65059","C00362","NC1=NC2=C(N=CN2[C@H]2C[C@H](O)[C@@H](COP(O)(O)=O)O2)C(=O)N1","1"
"HMDB0003540","3'-AMP","HMDB0003540","41211","C01367","NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1","1"
"HMDB0006550","NA","NA","NA","NA","NA","0"
"HMDB0011617","Adenosine 2'-phosphate","HMDB0011617","53481006","C00946","NC1=NC=NC2=C1N=CN2C1O[C@H](CO)[C@@H](O)[C@H]1OP(O)(O)=O","1"
"HMDB0059594","2-hydroxy-dAMP","HMDB0059594","6323381","C19970","[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(O)=O)N1C=NC2=C(N)N=C(O)N=C12","1"
"CHEBI:16027","NA","NA","NA","NA","NA","0"
"CHEBI:16192","NA","NA","NA","NA","NA","0"
"CHEBI:2285","NA","NA","NA","NA","NA","0"
"CHEBI:28223","NA","NA","NA","NA","NA","0"
"CHEBI:28931","NA","NA","NA","NA","NA","0"
"CHEBI:41945","NA","NA","NA","NA","NA","0"
"CHEBI:55553","NA","NA","NA","NA","NA","0"
"CHEBI:63211","NA","NA","NA","NA","NA","0"
"CHEBI:70964","NA","NA","NA","NA","NA","0"
"CHEBI:71403","NA","NA","NA","NA","NA","0"
"C10145","NA","NA","NA","NA","NA","0"
"C11720","NA","NA","NA","NA","NA","0"
"HMDB0041886","Enalaprilat","HMDB0041886","6917719","C11720","[H][C@@](C)(N[C@@]([H])(CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@@]1([H])C(O)=O","1"
"CHEBI:4786","NA","NA","NA","NA","NA","0"
"C13828","NA","NA","NA","NA","NA","0"
"HMDB0013625","Dihomo-gamma-linolenoylethanolamide","HMDB0013625","5282272","C13828","CCCCC\C=C/C\C=C/C\C=C/CCCCCCC(=O)NCCO","1"
"CHEBI:34488","NA","NA","NA","NA","NA","0"
"HMDB0060933","Propofol glucuronide","HMDB0060933","71751823",NA,"CC(C)C1=CC=CC(C(C)C)=C1O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O","1"
"C00639","NA","NA","NA","NA","NA","0"
"C02314","NA","NA","NA","NA","NA","0"
"C04741","NA","NA","NA","NA","NA","0"
"C04843","NA","NA","NA","NA","NA","0"
"C05959","NA","NA","NA","NA","NA","0"
"C06438","NA","NA","NA","NA","NA","0"
"C12786","NA","NA","NA","NA","NA","0"
"C13809","NA","NA","NA","NA","NA","0"
"C14782","NA","NA","NA","NA","NA","0"
"C14809","NA","NA","NA","NA","NA","0"
"C14811","NA","NA","NA","NA","NA","0"
"C14814","NA","NA","NA","NA","NA","0"
"HMDB0001139","Prostaglandin F2a","HMDB0001139","5283078","C00639","CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C\CCCC(O)=O","1"
"HMDB0001442","Prostaglandin E1","HMDB0001442","5280723","C04741","CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O","1"
"HMDB0001483","Prostaglandin F2b","HMDB0001483","5280506","C02314","CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H](O)[C@@H]1C\C=C/CCCC(O)=O","1"
"HMDB0001965","Troxilin B3","HMDB0001965","5283210","C14811","CCCCC\C=C/C[C@@H](O)[C@H](O)C(O)\C=C/C\C=C/CCCC(O)=O","1"
"HMDB0001977","Trioxilin A3","HMDB0001977","5283208","C14809","CCCCC\C=C/C[C@H](O)[C@H](O)\C=C\C(O)C\C=C/CCCC(O)=O","1"
"HMDB0002115","8-isoprostaglandin PGF2b","HMDB0002115","5283216",NA,"CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H](O)[C@H]1C\C=C/CCCC(O)=O","1"
"HMDB0004684","11,12,15-THETA","HMDB0004684","11954043","C14782","CCCCC[C@H](O)\C=C\C(O)C(O)C\C=C/C\C=C/CCCC(O)=O","1"
"HMDB0004685","13,14-Dihydro-15-keto PGF2a","HMDB0004685","5283039",NA,"CCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O","1"
"HMDB0004686","8-Isoprostaglandin E1","HMDB0004686","5283212",NA,"CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@H]1CCCCCCC(O)=O","1"
"HMDB0004694","11,14,15-THETA","HMDB0004694","11954059","C14814","CCCCCC(O)C(O)\C=C\C(O)C\C=C/C\C=C/CCCC(O)=O","1"
"HMDB0005083","8-Isoprostaglandin F2a","HMDB0005083","5282263","C13809","CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@H]1C\C=C/CCCC(O)=O","1"
"HMDB0005102","Prostaglandin D1","HMDB0005102","5280936","C06438","CCCCC[C@H](O)\C=C\[C@@H]1[C@@H](CCCCCCC(O)=O)[C@@H](O)CC1=O","1"
"HMDB0006562","8-iso-13,14-dihydro-15-keto-PGF2a","HMDB0006562","5283214",NA,"CCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@H]1C\C=C/CCCC(O)=O","1"
"HMDB0010170","11,12,15-TriHETRE","HMDB0010170","53480356",NA,"CCCCCC(O)\C=C\C(\O)=C(\O)C\C=C\CCCCCCC(O)=O","1"
"HMDB0010199","11b-PGF2a","HMDB0010199","5280886","C05959","CCCCC[C@H](O)\C=C\[C@H]1[C@@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O","1"
"HMDB0011137","11-Epi-PGF2a","HMDB0011137","53480669","C05959","CCCCC[C@H](O)\C=C\[C@H]1[C@@H](O)CC(O)C1C\C=C/CCCC(O)=O","1"
"HMDB0012563","13,14-Dihydro- lipoxin A4","HMDB0012563","53481469",NA,"CCCCC[C@@H](O)CC\C=C/C=C/C=C/[C@@H](O)[C@H](O)CCCC(O)=O","1"
"HMDB0013041","Prostaglandin H1","HMDB0013041","50921242",NA,"CCCCC[C@H](O)\C=C\[C@@H]1[C@@H]2C[C@@H](OO2)[C@H]1CCCCCCC(O)=O","1"
"HMDB0035380","Sterebin G","HMDB0035380","13996077",NA,"CC1(C)CCCC2(C)C(\C=C\C(=C)C(O)CO)C(C)(O)C(O)C(O)C12","1"
"HMDB0060045","15-keto-PGF1alpha","HMDB0060045","5283118",NA,"CCCCCC(=O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1CCCCCCC(O)=O","1"
"HMDB0060107","(5Z,9E,12S,14Z)-8,11,12-Trihydroxyicosa-5,9,14-trienoate","HMDB0060107","131769825",NA,"CCCCC\C=C/C[C@@H](O)[C@H](O)\C=C\[C@H](O)C\C=C/CCCC(O)=O","1"
"HMDB0062278","11,12,15-trihydroxyeicosatrienoic acid","HMDB0062278","6439610",NA,"[H]\C(CCCC(O)=O)=C(\[H])CC([H])=C([H])CC(O)C(O)C(\[H])=C(/[H])C(O)CCCCC","1"
"CHEBI:15544","NA","NA","NA","NA","NA","0"
"CHEBI:15553","NA","NA","NA","NA","NA","0"
"CHEBI:15630","NA","NA","NA","NA","NA","0"
"CHEBI:27595","NA","NA","NA","NA","NA","0"
"CHEBI:27696","NA","NA","NA","NA","NA","0"
"CHEBI:28922","NA","NA","NA","NA","NA","0"
"CHEBI:34128","NA","NA","NA","NA","NA","0"
"CHEBI:34131","NA","NA","NA","NA","NA","0"
"CHEBI:34505","NA","NA","NA","NA","NA","0"
"CHEBI:35032","NA","NA","NA","NA","NA","0"
"CHEBI:36203","NA","NA","NA","NA","NA","0"
"CHEBI:63976","NA","NA","NA","NA","NA","0"
"CHEBI:72593","NA","NA","NA","NA","NA","0"
"CHEBI:79199","NA","NA","NA","NA","NA","0"
"CHEBI:91133","NA","NA","NA","NA","NA","0"
"C12280","NA","NA","NA","NA","NA","0"
"HMDB0011538","NA","NA","NA","NA","NA","0"
"HMDB0011568","NA","NA","NA","NA","NA","0"
"CHEBI:75457","NA","NA","NA","NA","NA","0"
"CHEBI:75561","NA","NA","NA","NA","NA","0"
"CHEBI:75563","NA","NA","NA","NA","NA","0"
"CHEBI:75565","NA","NA","NA","NA","NA","0"
"CHEBI:75568","NA","NA","NA","NA","NA","0"
"CHEBI:87257","NA","NA","NA","NA","NA","0"
"HMDB0001160","Tricosanoic acid","HMDB0001160","17085",NA,"CCCCCCCCCCCCCCCCCCCCCCC(O)=O","1"
"HMDB0035638","6-Hydroxy-8-tricosanone","HMDB0035638","131751824",NA,"CCCCCCCCCCCCCCCC(=O)CC(O)CCCCC","1"
"HMDB0035642","8-Hydroxy-6-tricosanone","HMDB0035642","131751827",NA,"CCCCCCCCCCCCCCCC(O)CC(=O)CCCCC","1"
"HMDB0035649","4-Hydroxy-6-tricosanone","HMDB0035649","131751829",NA,"CCCCCCCCCCCCCCCCCC(=O)CC(O)CCC","1"
"HMDB0035650","6-Hydroxy-4-tricosanone","HMDB0035650","131751830",NA,"CCCCCCCCCCCCCCCCCC(O)CC(=O)CCC","1"
"CHEBI:42394","NA","NA","NA","NA","NA","0"
"CHEBI:84878","NA","NA","NA","NA","NA","0"
"C06475","NA","NA","NA","NA","NA","0"
"HMDB0002685","Prostaglandin F1a","HMDB0002685","5280939","C06475","CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1CCCCCCC(O)=O","1"
"HMDB0002689","13,14-Dihydro PGE1","HMDB0002689","161273",NA,"CCCCC[C@H](O)CC[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O","1"
"HMDB0004239","13,14-Dihydro PGF2a","HMDB0004239","6434009",NA,"CCCCCC(O)CCC1C(O)CC(O)C1C\C=C\CCCC(O)=O","1"
"CHEBI:1000694","NA","NA","NA","NA","NA","0"
"CHEBI:28852","NA","NA","NA","NA","NA","0"
"C10784","NA","NA","NA","NA","NA","0"
"C14974","NA","NA","NA","NA","NA","0"
"C15009","NA","NA","NA","NA","NA","0"
"HMDB0033443","Sorgoleone 358","HMDB0033443","14427830",NA,"COC1=CC(=O)C(O)=C(CCCCCCC\C=C\C\C=C\CC=C)C1=O","1"
"HMDB0035856","11,12-Dimethoxy-8,11,13-abietatrien-20,7-olide","HMDB0035856","3086646",NA,"COC1=C(OC)C2=C(C=C1C(C)C)C1CC3C(C)(C)CCCC23C(=O)O1","1"
"HMDB0040619","Piperoic acid","HMDB0040619","13845942",NA,"CC(C)=CCC\C(C)=C/CC\C(C)=C\CC1=CC(=CC(O)=C1O)C(O)=O","1"
"CHEBI:3359","NA","NA","NA","NA","NA","0"
"CHEBI:50156","NA","NA","NA","NA","NA","0"
"CHEBI:61117","NA","NA","NA","NA","NA","0"
"CHEBI:66336","NA","NA","NA","NA","NA","0"
"CHEBI:66427","NA","NA","NA","NA","NA","0"
"CHEBI:66428","NA","NA","NA","NA","NA","0"
"CHEBI:67078","NA","NA","NA","NA","NA","0"
"CHEBI:70565","NA","NA","NA","NA","NA","0"
"CHEBI:83796","NA","NA","NA","NA","NA","0"
"CHEBI:85912","NA","NA","NA","NA","NA","0"
"HMDB0014010","5-Hydroxyomeprazole","HMDB0014010","119560",NA,"COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(CO)C(OC)=C1C","1"
"HMDB0014012","Omeprazole sulfone","HMDB0014012","145900",NA,"COC1=CC2=C(C=C1)N=C(N2)S(=O)(=O)CC1=NC=C(C)C(OC)=C1C","1"
"HMDB0014013","3-Hydroxyomeprazole","HMDB0014013","71587579",NA,"COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1CO","1"
"HMDB0061091","NA","NA","NA","NA","NA","0"
"CHEBI:388428","NA","NA","NA","NA","NA","0"
"CHEBI:52060","NA","NA","NA","NA","NA","0"
"CHEBI:63840","NA","NA","NA","NA","NA","0"
"HMDB0029297","Avenanthramide A2","HMDB0029297","131750842",NA,"COC1=C(O)C=CC(\C=C\C(=O)NC2=CC(OC)=C(O)C=C2C(O)O)=C1","1"
"CHEBI:32649","NA","NA","NA","NA","NA","0"
"HMDB0060982","hydroxytorsemide","HMDB0060982","14475217",NA,"CC(C)N=C(O)NS(=O)(=O)C1=CNC=CC1=NC1=CC=CC(CO)=C1","1"
"HMDB0038471","Luteolin 4'-sulfate","HMDB0038471","44258152",NA,"OC1=CC(O)=C2C(=O)C=C(OC2=C1)C1=CC(O)=C(OS(O)(=O)=O)C=C1","1"
"HMDB0038472","Luteolin 7-sulfate","HMDB0038472","14016780",NA,"OC1=C(O)C=C(C=C1)C1=CC(=O)C2=C(O)C=C(OS(O)(=O)=O)C=C2O1","1"
"HMDB0125276","NA","NA","NA","NA","NA","0"
"HMDB0126629","NA","NA","NA","NA","NA","0"
"HMDB0129994","NA","NA","NA","NA","NA","0"
"HMDB0133349","NA","NA","NA","NA","NA","0"
"HMDB0133359","NA","NA","NA","NA","NA","0"
"HMDB0133369","NA","NA","NA","NA","NA","0"
"HMDB0140563","NA","NA","NA","NA","NA","0"
"HMDB0012492","1-(1,2,3,4,5-Pentahydroxypent-1-yl)-1,2,3,4-tetrahydro-beta-carboline-3-carboxylate","HMDB0012492","21125948",NA,"OCC(O)C(O)C(O)C(O)C1NC(CC2=C1NC1=C2C=CC=C1)C(O)=O","1"
"HMDB0029992","NA","NA","NA","NA","NA","0"
"HMDB0033108","Semilepidinoside B","HMDB0033108","131751376",NA,"COC1=C(OC2OC(CO)C(O)C(O)C2O)C=CC(CC2=NC=CN2)=C1","1"
"CHEBI:63747","NA","NA","NA","NA","NA","0"
"CHEBI:76121","NA","NA","NA","NA","NA","0"
"C08323","NA","NA","NA","NA","NA","0"
"C15398","NA","NA","NA","NA","NA","0"
"HMDB0002368","Nervonic acid","HMDB0002368","5281120","C08323","CCCCCCCC\C=C/CCCCCCCCCCCCCC(O)=O","1"
"HMDB0029799","(E)-2-Tetracosenoic acid","HMDB0029799","6440260",NA,"CCCCCCCCCCCCCCCCCCCCC\C=C\C(O)=O","1"
"HMDB0035559","10,12-Tetracosanedione","HMDB0035559","131751800",NA,"CCCCCCCCCCCCC(=O)CC(=O)CCCCCCCCC","1"
"HMDB0035560","7,9-Tetracosanedione","HMDB0035560","86117954",NA,"CCCCCCCCCCCCCCCC(=O)CC(=O)CCCCCC","1"
"HMDB0035561","6,8-Tetracosanedione","HMDB0035561","131751801",NA,"CCCCCCCCCCCCCCCCC(=O)CC(=O)CCCCC","1"
"HMDB0035562","5,7-Tetracosanedione","HMDB0035562","131751802",NA,"CCCCCCCCCCCCCCCCCC(=O)CC(=O)CCCC","1"
"HMDB0035563","4,6-Tetracosanedione","HMDB0035563","131751803",NA,"CCCCCCCCCCCCCCCCCCC(=O)CC(=O)CCC","1"
"CHEBI:44247","NA","NA","NA","NA","NA","0"
"CHEBI:84888","NA","NA","NA","NA","NA","0"
"CHEBI:84891","NA","NA","NA","NA","NA","0"
"C04555","NA","NA","NA","NA","NA","0"
"HMDB0001032","Dehydroepiandrosterone sulfate","HMDB0001032","12594","C04555","[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@H](CC[C@]12C)OS(O)(=O)=O","1"
"HMDB0002833","Testosterone sulfate","HMDB0002833","119207",NA,"[H][C@@]12CC[C@H](OS(O)(=O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C","1"
"HMDB0013230","Epitestosterone sulfate","HMDB0013230","53481699",NA,"[H][C@@]12CCC3=CC(=O)CC[C@]3(C)C1CC[C@]1(C)[C@H](CCC21)OS(O)(=O)=O","1"
"CHEBI:16814","NA","NA","NA","NA","NA","0"
"CHEBI:84094","NA","NA","NA","NA","NA","0"
"C10887","NA","NA","NA","NA","NA","0"
"C20452","NA","NA","NA","NA","NA","0"
"HMDB0031941","8'-Episesaminone","HMDB0031941","53462696",NA,"OCC1C(COC1C1=CC2=C(OCO2)C=C1)C(=O)C1=CC2=C(OCO2)C=C1","1"
"HMDB0034119","Sesamolin","HMDB0034119","585998",NA,"C1OC2=C(O1)C=C(OC1OCC3C1COC3C1=CC3=C(OCO3)C=C1)C=C2","1"
"HMDB0035527","Glycyrrhizaflavonol A","HMDB0035527","5317765",NA,"CC1(C)OC2=C(CC1O)C=C(C=C2)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1","1"
"HMDB0036555","Glycyrrhizaisoflavone A","HMDB0036555","10547113",NA,"CC1(C)OC2=C(CC1O)C=C(C=C2O)C1=COC2=CC(O)=CC(O)=C2C1=O","1"
"HMDB0038398","Gancaonin P","HMDB0038398","5481966",NA,"CC(C)=CCC1=C(O)C2=C(OC(=C(O)C2=O)C2=CC(O)=C(O)C=C2)C=C1O","1"
"HMDB0038900","2,3-Dehydrokievitol","HMDB0038900","44257318",NA,"C\C(CO)=C/CC1=C2OC=C(C(=O)C2=C(O)C=C1O)C1=C(O)C=C(O)C=C1","1"
"HMDB0038932","Justisolin","HMDB0038932","9799500",NA,"OC1=CC2=C(OCO2)C=C1C1OCC2C1COC2C1=CC2=C(OCO2)C=C1","1"
"HMDB0039731","Neouralenol","HMDB0039731","5320118",NA,"CC(C)=CCC1=C(C=CC(O)=C1O)C1=C(O)C(=O)C2=C(O1)C=C(O)C(O)=C2","1"
"HMDB0039732","Uralenol","HMDB0039732","5315126",NA,"CC(C)=CCC1=CC(=CC(O)=C1O)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1","1"
"HMDB0132502","NA","NA","NA","NA","NA","0"
"HMDB0132503","NA","NA","NA","NA","NA","0"
"HMDB0137144","NA","NA","NA","NA","NA","0"
"CHEBI:65611","NA","NA","NA","NA","NA","0"
"CHEBI:67538","NA","NA","NA","NA","NA","0"
"CHEBI:70489","NA","NA","NA","NA","NA","0"
"CHEBI:71356","NA","NA","NA","NA","NA","0"
"HMDB0002759","Androsterone sulfate","HMDB0002759","159663",NA,"[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@@H](CC[C@]12C)OS(O)(=O)=O","1"
"HMDB0006278","5a-Dihydrotestosterone sulfate","HMDB0006278","18665256",NA,"[H][C@@]12CC[C@H](OS(O)(=O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C","1"
"HMDB0013232","Etiocholanolone sulfate","HMDB0013232","53481659",NA,"[H][C@]12CCC3C4CCC(=O)[C@@]4(C)CCC3[C@@]1(C)CC[C@H](C2)OS(O)(=O)=O","1"
"HMDB0062657","Epiandrosterone sulfate","HMDB0062657","9929317",NA,"[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](CC[C@]12C)OS(O)(=O)=O","1"
"CHEBI:83037","NA","NA","NA","NA","NA","0"
"CHEBI:83040","NA","NA","NA","NA","NA","0"
"C14240","NA","NA","NA","NA","NA","0"
"C19625","NA","NA","NA","NA","NA","0"
"HMDB0040270","Diethylhexyl adipate","HMDB0040270","7641","C14240","CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC","1"
"HMDB0041619","Dioctyl hexanedioate","HMDB0041619","31271",NA,"CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC","1"
"CHEBI:34675","NA","NA","NA","NA","NA","0"
"CHEBI:76319","NA","NA","NA","NA","NA","0"
"C09894","NA","NA","NA","NA","NA","0"
"C10879","NA","NA","NA","NA","NA","0"
"C10892","NA","NA","NA","NA","NA","0"
"C20205","NA","NA","NA","NA","NA","0"
"HMDB0030781","Isomammein","HMDB0030781","5748528",NA,"CCCC1=CC(=O)OC2=C(CC=C(C)C)C(O)=C(C(=O)CC(C)C)C(O)=C12","1"
"HMDB0030782","Mammea B/AB","HMDB0030782","71436830",NA,"CCCC1=CC(=O)OC2=C(CC=C(C)C)C(O)=C(C(=O)C(C)CC)C(O)=C12","1"
"HMDB0030783","Mammea B/BA","HMDB0030783","5489487",NA,"CCCC1=CC(=O)OC2=C1C(O)=C(CC=C(C)C)C(O)=C2C(=O)CC(C)C","1"
"HMDB0038742","Armillasin","HMDB0038742","131752445",NA,"CC1=CC(O)=CC(O)=C1C(=O)OC1CC2(C)C3CC(C)(C)CC3C=CC12O","1"
"HMDB0039060","(S)-Neomammein","HMDB0039060","10339247",NA,"CCCC1=CC(=O)OC2=C1C(O)=C(CC=C(C)C)C(O)=C2C(=O)C(C)CC","1"
"HMDB0041330","Tanabalin","HMDB0041330","368920",NA,"CC1CCC23COC(=O)C2=CCCC3C1(C)CC(OC(C)=O)C1=COC=C1","1"
"CHEBI:1177617","NA","NA","NA","NA","NA","0"
"CHEBI:1177619","NA","NA","NA","NA","NA","0"
"CHEBI:27474","NA","NA","NA","NA","NA","0"
"CHEBI:65955","NA","NA","NA","NA","NA","0"
"HMDB0012243","Kinetin-7-N-glucoside","HMDB0012243","11740302",NA,"OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)N1C=NC2=NC=NC(NCC3=CC=CO3)=C12","1"
"HMDB0012244","Kinetin-9-N-glucoside","HMDB0012244","11545314",NA,"OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)N1C=NC2=C(NCC3=CC=CO3)N=CN=C12","1"
"CHEBI:72620","NA","NA","NA","NA","NA","0"
"C09477","NA","NA","NA","NA","NA","0"
"HMDB0029304","3,4-DHPEA-EA","HMDB0029304","56842347",NA,"COC(=O)C1=CO[C@@H](O)\C(=C/C)[C@@H]1CC(=O)OCCC1=CC=C(O)C(O)=C1","1"
"HMDB0035037","Gibberellin A32","HMDB0035037","10992484",NA,"[H][C@@]12C[C@H](O)[C@]3(O)C[C@]1([C@H](O)C3=C)[C@@H](C(O)=O)[C@]1([H])[C@@]3(C)[C@@H](O)C=C[C@@]21OC3=O","1"
"HMDB0039137","2-(3,4-Dihydroxyphenylethyl)-6-epi-elenaiate","HMDB0039137","18684079",NA,"COC(=O)C1=COC(C)C(C=O)C1CC(=O)OCCC1=CC=C(O)C(O)=C1","1"
"CHEBI:83275","NA","NA","NA","NA","NA","0"
"C15291","NA","NA","NA","NA","NA","0"
"C17012","NA","NA","NA","NA","NA","0"
"HMDB0000418","18-Hydroxycortisol","HMDB0000418","44263343",NA,"[H][C@@]12CC[C@@](O)(C(=O)CO)[C@@]1(CO)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C","1"
"HMDB0030045","Isohumulinone A","HMDB0030045","131752106",NA,"CC(C)CC(=O)C1=C(O)C2(O)C3(O)CC(=C(C)C)C(C)(C)C3CC2(O)C1=O","1"
"HMDB0030105","Humulinone","HMDB0030105",NA,NA,"CC(C)CC(=O)C1=C(O)C(O)(C(=O)CC=C(C)C)C(O)(CC=C(C)C)C1=O","1"
"HMDB0032770","Eremopetasitenin C1","HMDB0032770","131751301",NA,"COC12CC3CCC(O)C(C)C3(C)C(OC(=O)C(\C)=C\C)C1=C(C)C(=O)O2","1"
"HMDB0032773","Eremopetasitenin D1","HMDB0032773","131751304",NA,"COC12CC3CCC(O)C(C)C3(C)C(OC(=O)C(\C)=C/C)C1=C(C)C(=O)O2","1"
"HMDB0036889","11-Dihydro-12-norneoquassin","HMDB0036889","131751219",NA,"COC1=CC(C)C2CC3OC(O)CC4C(C)C(=O)C(O)C(C34C)C2(C)C1=O","1"
"HMDB0040702","Sugetriol triacetate","HMDB0040702","131752912",NA,"CC1C(CC2C(OC(C)=O)C3=C(C)C(CC13C2(C)C)OC(C)=O)OC(C)=O","1"
"HMDB0061033","6-beta-hydrocortisol","HMDB0061033","10091061",NA,"C[C@]12C[C@H](O)C3C(C[C@@H](O)C4=CC(=O)CC[C@]34C)C1CC[C@]2(O)C(=O)CO","1"
"CHEBI:89455","NA","NA","NA","NA","NA","0"
"HMDB0036893","Gibberellin A75","HMDB0036893","14583169",NA,"[H][C@@]12CC[C@]3(O)C[C@]1([C@H](O)C3=C)[C@@H](C(O)=O)[C@]1([H])[C@@]3(C)[C@@H](O)[C@@H](O)C[C@@]21OC3=O","1"
"HMDB0037056","8-Oxodiacetoxyscirpenol","HMDB0037056","131752136",NA,"[H][C@@]12O[C@]3([H])C=C(C)C(=O)C[C@]3(COC(C)=O)C(C)([C@H](OC(C)=O)[C@H]1O)C21CO1","1"
"HMDB0038328","(S)-Bitalin A 12-glucoside","HMDB0038328","85391088",NA,"CC(=O)C1=CC2=C(OC(C2)C(=C)COC2OC(CO)C(O)C(O)C2O)C=C1","1"
"HMDB0038450","Gibberellin A86","HMDB0038450","101663489",NA,"[H][C@@]12C[C@H](O)[C@]3(O)C[C@]1([C@H](O)C3=C)[C@@H](C(O)=O)[C@]1([H])[C@@]3(C)[C@@H](O)CC[C@@]21OC3=O","1"
"HMDB0040899","Methyl helianthenoate A glucoside","HMDB0040899","131752980",NA,"COC(=O)C\C=C/CC#CC#CC(OC1OC(CO)C(O)C(O)C1O)C=C","1"
"C08756","NA","NA","NA","NA","NA","0"
"C17643","NA","NA","NA","NA","NA","0"
"HMDB0030760","Pteroside B","HMDB0030760","73981715",NA,"CC1CC2=C(C1=O)C(C)=C(CCOC1OC(CO)C(O)C(O)C1O)C(C)=C2","1"
"HMDB0035166","Cinncassiol C","HMDB0035166","14841537",NA,"CC(CO)C1=CC(=O)C2(C)CC3(O)OC4(C(O)C(C)CCC24O)C(=O)C13C","1"
"HMDB0035840","Deacetylisovaltrate","HMDB0035840","131751872",NA,"CC(C)CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1=CC(O)C21CO1","1"
"HMDB0041228","6b-Angeloyl-3b,8b,9b-trihydroxy-7(11)-eremophilen-12,8-olide","HMDB0041228","131753077",NA,"C\C=C(/C)C(=O)OC1C2=C(C)C(=O)OC2(O)C(O)C2CCC(O)C(C)C12C","1"
"HMDB0126521","NA","NA","NA","NA","NA","0"
"CHEBI:66622","NA","NA","NA","NA","NA","0"
"CHEBI:66623","NA","NA","NA","NA","NA","0"
"HMDB0010343","Ibuprofen glucuronide","HMDB0010343","92278491","C03033","CC(C)CC1=CC=C(C=C1)[C@H](C)C(=O)O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O","1"
"HMDB0035201","4,8-Diacetyl-T2-tetrol","HMDB0035201","10022771",NA,"CC(=O)OC1C(O)C2OC3C=C(C)C(CC3(CO)C1(C)C21CO1)OC(C)=O","1"
